,ext_pet_vox_pls_0,domain
198,0.8346902723786935,verbal semantics
199,-0.833427252519507,verbal semantics
200,0.8957354980469565,verbal semantics
201,-0.06341602607554186,verbal semantics
202,1.8251124148569484,verbal semantics
203,0.2722592654386187,verbal semantics
204,1.9859521787625571,verbal semantics
205,-0.1311153172945831,verbal semantics
206,2.774747219185658,verbal semantics
207,-0.177093278016951,verbal semantics
208,4.736069058801197,verbal semantics
209,0.8994451845667728,verbal semantics
210,5.525701011150068,verbal semantics
211,0.7745630578853865,verbal semantics
212,0.6016342910609517,verbal semantics
213,4.765997863047503,verbal semantics
214,4.695662130844569,verbal semantics
215,-0.6418823739467255,verbal semantics
216,4.145563805080113,verbal semantics
217,-2.441287794814893,verbal semantics
218,-1.2245378423190245,verbal semantics
219,-1.9823290892118066,verbal semantics
220,2.9194043159136913,verbal semantics
221,-2.142248621240158,verbal semantics
222,-2.806492795947338,verbal semantics
223,-3.6052516889569994,verbal semantics
224,-4.722509445025027,verbal semantics
225,-6.838814380736018,verbal semantics
226,-8.415327290995583,verbal semantics
227,-6.832542412661292,verbal semantics
228,-11.143467408283955,verbal semantics
229,4.420754748161004,verbal semantics
230,3.4789311949533737,verbal semantics
231,3.239215212787058,verbal semantics
232,-3.8308261661270757,verbal semantics
233,-0.756591351075186,verbal semantics
234,-2.0337560480596304,verbal semantics
235,0.21934407066013353,verbal semantics
236,-0.9985176563036599,verbal semantics
237,-0.545157883864563,verbal semantics
238,4.529533407331172,verbal semantics
239,-0.9321336679235053,verbal semantics
240,-1.6573606666942227,verbal semantics
241,-1.8121345627566896,verbal semantics
242,-2.4406854822258186,verbal semantics
243,4.182633058149007,verbal semantics
244,-4.793440897220303,verbal semantics
245,-4.926258226602435,verbal semantics
246,-5.106739431150819,verbal semantics
247,-5.8308078329863635,verbal semantics
248,4.635643532910496,verbal semantics
249,-1.5177226187134167,verbal semantics
250,-2.7282687351896384,verbal semantics
251,-2.5947992121044834,verbal semantics
252,-3.023259893277037,verbal semantics
253,-3.165167045654526,verbal semantics
254,-3.7256563188135687,verbal semantics
255,-8.906372649966235,verbal semantics
256,-9.851038811791248,verbal semantics
257,5.452052024215201,verbal semantics
258,4.236538144898095,verbal semantics
259,5.807152246291171,verbal semantics
260,2.1175220739562484,verbal semantics
261,1.3926163019785889,verbal semantics
262,1.8339079737577866,verbal semantics
263,1.609300825525558,verbal semantics
264,1.5935363646347065,verbal semantics
265,-1.0200888801985812,verbal semantics
266,-2.8354961017206675,verbal semantics
267,3.4997297608602977,verbal semantics
268,-1.077534737275785,verbal semantics
269,-0.00942263637101934,verbal semantics
270,-0.7194525428243942,verbal semantics
271,-1.9048717784802671,verbal semantics
272,-1.6746968155006499,verbal semantics
273,5.156105185817837,verbal semantics
274,5.2843713995898085,verbal semantics
275,5.223164560766429,verbal semantics
276,2.641009644025061,verbal semantics
277,0.731997782856168,verbal semantics
278,0.6709329738114326,verbal semantics
279,4.435175277471361,verbal semantics
280,4.544003054448233,verbal semantics
281,3.7585847367769416,verbal semantics
282,5.269492561192549,verbal semantics
283,4.484014556219129,verbal semantics
284,3.4305943207867853,verbal semantics
285,7.526262509302035,verbal semantics
286,5.1211744270802395,verbal semantics
287,0.9274112213232301,verbal semantics
288,7.169663786625014,verbal semantics
289,3.5682920933598123,verbal semantics
290,4.511069384453879,verbal semantics
291,5.312736705849469,verbal semantics
292,5.427962440105094,verbal semantics
293,7.072179237685148,verbal semantics
294,6.134257532254703,verbal semantics
295,5.2124938456588055,verbal semantics
296,4.7757151699550295,verbal semantics
297,3.5490822405706015,verbal semantics
298,7.350517100865695,verbal semantics
299,3.1887346049396728,verbal semantics
300,4.78678697945273,verbal semantics
301,3.2395413980082077,verbal semantics
302,7.505421448968161,verbal semantics
303,7.0315541261520105,verbal semantics
304,5.761787410658496,verbal semantics
305,5.191618652726477,verbal semantics
306,6.392153670247586,verbal semantics
307,5.8593808064084,verbal semantics
308,6.697220121838526,verbal semantics
309,0.5283674824853052,verbal semantics
310,1.3760020355420477,verbal semantics
311,0.6595601225052651,verbal semantics
312,-3.3304050292666445,verbal semantics
313,1.5741369408017747,verbal semantics
314,5.064078480951445,verbal semantics
315,2.8998737829642867,verbal semantics
316,7.972808744741958,verbal semantics
317,8.830977511856632,verbal semantics
318,2.3041574427459177,verbal semantics
319,9.284299510020663,verbal semantics
320,2.6831646079513374,verbal semantics
321,2.305739435137368,verbal semantics
322,7.171733410201503,verbal semantics
323,5.173948917191569,verbal semantics
324,4.525039898077739,verbal semantics
325,6.5033186099326805,verbal semantics
326,5.409967988689655,verbal semantics
327,5.382184010670781,verbal semantics
328,4.943252744131224,verbal semantics
329,6.8177366241280914,verbal semantics
330,5.993940105405855,verbal semantics
331,0.5567024236443407,verbal semantics
332,-3.4431761082053005,verbal semantics
333,1.470882730860392,verbal semantics
334,1.4139492065758694,verbal semantics
335,-1.1553923404393278,verbal semantics
336,-1.6517741395414036,verbal semantics
337,-1.5419483037649477,verbal semantics
338,-2.6762694840271135,verbal semantics
339,4.521450578951605,verbal semantics
340,2.3809540846764117,verbal semantics
341,6.869626776236087,verbal semantics
342,1.1949638746306386,verbal semantics
343,8.84487067082139,verbal semantics
344,1.0605739152448355,verbal semantics
345,1.4223128998829397,verbal semantics
346,1.5155220496743727,verbal semantics
347,3.008712354549725,verbal semantics
348,5.158228476092893,verbal semantics
349,6.175749722867956,verbal semantics
350,5.594454176732072,verbal semantics
351,6.057335881608248,verbal semantics
352,5.020720097950955,verbal semantics
353,5.021061360224075,verbal semantics
354,0.8865721401753772,verbal semantics
355,0.29829884543696644,verbal semantics
356,1.4549584073497686,verbal semantics
357,1.7004752496320248,verbal semantics
358,-0.5022561638524536,verbal semantics
359,1.0129180102727209,verbal semantics
360,-0.22039674209513324,verbal semantics
361,-0.4402465001051883,verbal semantics
362,-0.34855790269196135,verbal semantics
363,-0.8206100829644252,verbal semantics
364,-1.1097484383344987,verbal semantics
365,-0.8507103155190386,verbal semantics
366,-1.328513348270215,verbal semantics
367,1.8048850925252438,verbal semantics
368,4.534316349992596,verbal semantics
369,5.299104525859387,verbal semantics
370,6.034455959717055,verbal semantics
371,3.764836513797532,verbal semantics
372,0.9063746463240228,verbal semantics
373,5.107331736114942,verbal semantics
374,-1.9251013517019544,verbal semantics
375,3.8775263813323804,verbal semantics
376,-3.6734064753646654,verbal semantics
377,3.8609216543380525,verbal semantics
378,2.3892465138488537,verbal semantics
379,1.9979638562873472,verbal semantics
380,-5.355159755898027,verbal semantics
381,-4.923175866531539,verbal semantics
382,-4.8107106869330165,verbal semantics
383,-4.776338479114656,verbal semantics
384,-6.4729040353134595,verbal semantics
385,-5.893441614909808,verbal semantics
386,3.4140152619014117,verbal semantics
387,2.596876864242355,verbal semantics
388,5.040112946604641,verbal semantics
389,4.511566361785813,verbal semantics
390,3.32044952549597,verbal semantics
391,3.848725538140718,verbal semantics
392,3.4829648991374156,verbal semantics
393,2.9812862608859096,verbal semantics
394,3.173034410727914,verbal semantics
395,2.619494906703519,verbal semantics
396,2.8959666418870613,verbal semantics
397,2.28613000750766,verbal semantics
398,-0.6987632308239884,verbal semantics
399,0.7858642626239086,verbal semantics
400,1.060611018485816,verbal semantics
401,1.2014615895411247,verbal semantics
402,0.6388668097963413,verbal semantics
403,0.15159579378011145,verbal semantics
404,1.0204242363201945,verbal semantics
405,0.4307505426783453,verbal semantics
406,0.0885050566949658,verbal semantics
407,-0.4177641000894863,verbal semantics
408,-0.43878306223377744,verbal semantics
409,-0.6109290648707865,verbal semantics
410,-0.08846938181249925,verbal semantics
411,-0.9209506974126348,verbal semantics
412,-0.532077540482089,verbal semantics
413,-0.24168934588674731,verbal semantics
414,0.047991211227515665,verbal semantics
415,-0.17382268783389584,verbal semantics
416,2.3560207326525555,verbal semantics
417,0.22901989309935578,verbal semantics
418,3.0060071383822953,verbal semantics
419,4.436859054184633,verbal semantics
420,3.9390749455130525,verbal semantics
421,-1.439418694469074,verbal semantics
422,-0.8938057246180305,verbal semantics
423,-1.8492284821779206,verbal semantics
424,4.51478630093875,verbal semantics
425,-2.363363574120844,verbal semantics
426,3.157335700340892,verbal semantics
427,1.397465107707832,verbal semantics
428,1.1358852212388655,verbal semantics
429,0.6899149609553226,verbal semantics
430,-0.1250576273494304,verbal semantics
431,-2.8286180979796693,verbal semantics
432,-2.444248421692245,verbal semantics
433,-3.726024606229892,verbal semantics
434,-4.003468216159421,verbal semantics
435,-4.426350557873566,verbal semantics
436,-4.906012628662225,verbal semantics
437,-6.34464856853458,verbal semantics
438,-2.5069522574219665,verbal semantics
439,-8.065839425897781,verbal semantics
440,2.446482040588584,verbal semantics
441,2.8413175090541305,verbal semantics
442,2.9823684380129047,verbal semantics
443,-9.35789475319483,verbal semantics
444,-7.589550534954334,verbal semantics
445,1.9453668345045914,verbal semantics
446,3.4804136817600932,verbal semantics
447,3.4086323683226736,verbal semantics
448,2.0551760767778178,verbal semantics
449,3.543644414418032,verbal semantics
450,3.444288010983147,verbal semantics
451,4.210770657450992,verbal semantics
452,5.150016768615509,verbal semantics
453,5.184662654836911,verbal semantics
454,4.002637704840821,verbal semantics
455,2.563309923123472,verbal semantics
456,2.7247459236622267,verbal semantics
457,-2.0360538512016353,verbal semantics
458,-2.3318878195148813,verbal semantics
459,-0.43473281464561636,verbal semantics
460,-0.06006782353762293,verbal semantics
461,-0.2001226168730129,verbal semantics
462,0.6279755282110464,verbal semantics
463,0.5850880354012953,verbal semantics
464,-1.2514817988827809,verbal semantics
465,-0.7346843385764505,verbal semantics
466,0.7850577659456329,verbal semantics
467,0.5020782990620526,verbal semantics
468,0.09624350974508249,verbal semantics
469,0.10981697885356136,verbal semantics
470,0.08947541499195565,verbal semantics
471,0.8213829818880983,verbal semantics
472,0.6970026376076965,verbal semantics
473,1.0777394017975757,verbal semantics
474,0.32052660880733747,verbal semantics
475,1.85926157260324,verbal semantics
476,1.7431327764810975,verbal semantics
477,1.2393378194420441,verbal semantics
478,0.5711123429873233,verbal semantics
479,-0.6577668204826891,verbal semantics
480,2.9785431527246398,verbal semantics
481,2.604072545914571,verbal semantics
482,3.1612000505485094,verbal semantics
483,-0.034558021562228355,verbal semantics
484,0.5569483351046508,verbal semantics
485,-0.11029389166863253,verbal semantics
486,-0.8253259246388528,verbal semantics
487,1.047917279930654,verbal semantics
488,2.755132706049458,verbal semantics
489,2.223622537564425,verbal semantics
490,-1.7569567959243053,verbal semantics
491,-1.1424329873522414,verbal semantics
492,2.4433439853603662,verbal semantics
493,1.740257837808382,verbal semantics
494,-1.6433210929674729,verbal semantics
495,-1.0186791506341186,verbal semantics
496,1.2945385579689923,verbal semantics
497,-1.4112650840323682,verbal semantics
498,-0.867613815262359,verbal semantics
499,-0.25344281803823404,verbal semantics
500,-3.25605904276136,verbal semantics
501,-4.312766435961102,verbal semantics
502,-6.148207720831707,verbal semantics
503,-8.083266826011117,verbal semantics
504,-9.991975516663437,verbal semantics
505,-9.043358652036028,verbal semantics
506,0.5800283569927942,verbal semantics
507,1.2113755110091904,verbal semantics
508,1.9777204350087192,verbal semantics
509,2.114294756463178,verbal semantics
510,1.8628114969255254,verbal semantics
511,1.3504856571038748,verbal semantics
512,1.175027207581063,verbal semantics
513,-3.280660394431757,verbal semantics
514,-0.807575533050933,verbal semantics
515,-1.2492356930781954,verbal semantics
516,0.7695744684290082,verbal semantics
517,-1.6749708679100939,verbal semantics
518,-1.8090687011590298,verbal semantics
519,1.310424109217483,verbal semantics
520,0.48142517459771605,verbal semantics
521,-0.53420091348868,verbal semantics
522,-0.849014151771364,verbal semantics
523,-0.7599732933851654,verbal semantics
524,-0.501503744597998,verbal semantics
525,0.9861911593294989,verbal semantics
526,0.46460707794035744,verbal semantics
527,-0.2837210544279688,verbal semantics
528,1.2391887978419458,verbal semantics
529,1.1792600470928989,verbal semantics
530,1.3251691886654886,verbal semantics
531,1.3971788300903967,verbal semantics
532,1.470879292803552,verbal semantics
533,1.5984927922254577,verbal semantics
534,0.7836165485358628,verbal semantics
535,1.3027239038101743,verbal semantics
536,1.0244361008220293,verbal semantics
537,-5.118453562587682,verbal semantics
538,0.8039719882925153,verbal semantics
539,0.019440154899841886,verbal semantics
540,-0.6632263967037296,verbal semantics
541,1.7697224276519063,verbal semantics
542,0.48578977767779996,verbal semantics
543,-0.6075776212073144,verbal semantics
544,0.34670042641508575,verbal semantics
545,-1.4430398738679155,verbal semantics
546,-1.2526457254563947,verbal semantics
547,-0.7173941200936552,verbal semantics
548,-2.618880483269794,verbal semantics
549,-3.8253689075817725,verbal semantics
550,-5.181301323192872,verbal semantics
551,-5.242135381897353,verbal semantics
552,-6.648125424630951,verbal semantics
553,-7.533726436975316,verbal semantics
554,-6.910904088719146,verbal semantics
555,-9.280980152343556,verbal semantics
556,-9.489701409937144,verbal semantics
557,-4.762276830823261,verbal semantics
558,-4.758814321190033,verbal semantics
559,-4.164578990168358,verbal semantics
560,-4.072487196075808,verbal semantics
561,0.23730206963306688,verbal semantics
562,-1.772129736596389,verbal semantics
563,-2.514850773362075,verbal semantics
564,-2.8662813147981057,verbal semantics
565,-3.545562761036898,verbal semantics
566,0.11635372207814827,verbal semantics
567,-0.999214862968938,verbal semantics
568,-1.9127999186391564,verbal semantics
569,-1.8969455820555947,verbal semantics
570,-2.3851072978507797,verbal semantics
571,-3.1484492222227716,verbal semantics
572,-1.367340143922362,verbal semantics
573,0.7966356886978604,verbal semantics
574,-0.7624359354518481,verbal semantics
575,-0.009403310400003832,verbal semantics
576,-0.8456039926995984,verbal semantics
577,-1.5344893134629238,verbal semantics
578,0.049393167616314335,verbal semantics
579,-1.1932909689404416,verbal semantics
580,-1.0236947636381675,verbal semantics
581,-0.2142742889731886,verbal semantics
582,-5.126677306969902,verbal semantics
583,-5.4308740682463545,verbal semantics
584,-3.301057927121867,verbal semantics
585,-4.434594571120631,verbal semantics
586,-5.4667516295080265,verbal semantics
587,-2.9183877605011475,verbal semantics
588,-4.043713231758323,verbal semantics
589,-4.95120748855734,verbal semantics
590,-5.8366253672272945,verbal semantics
591,-3.0649897386086264,verbal semantics
592,-3.4445307194288475,verbal semantics
593,-3.250648481009891,verbal semantics
594,-3.5887229195218278,verbal semantics
595,-3.6108391612270405,verbal semantics
596,-4.391790197490761,verbal semantics
597,-4.505472056680313,verbal semantics
598,-5.158613032476016,verbal semantics
599,-5.154932401531985,verbal semantics
600,-0.9902652723167521,cued attention
601,1.0706695602410652,cued attention
602,0.8957354980469565,cued attention
603,-0.06341602607554186,cued attention
604,0.2722592654386187,cued attention
605,6.378731747097877,cued attention
606,5.552414343988106,cued attention
607,4.554713245598352,cued attention
608,-0.1417785383725659,cued attention
609,-2.647417995874994,cued attention
610,5.2982005144708015,cued attention
611,-3.806970529876799,cued attention
612,0.52912168633429,cued attention
613,1.3944974534199055,cued attention
614,2.2752616956302307,cued attention
615,-3.2525176145742627,cued attention
616,-4.385490553094344,cued attention
617,7.899027559061161,cued attention
618,-4.393589230677281,cued attention
619,0.05877661614983676,cued attention
620,3.5374305952534675,cued attention
621,3.8069228074247476,cued attention
622,3.804845859265348,cued attention
623,-1.240569167340949,cued attention
624,-2.3032354015787733,cued attention
625,0.635002827692887,cued attention
626,2.326474256224121,cued attention
627,-2.9764775434406516,cued attention
628,8.645122724831062,cued attention
629,7.727766514351666,cued attention
630,3.043980565683503,cued attention
631,5.7636982066635385,cued attention
632,4.544003054448233,cued attention
633,-0.20483542084628112,working memory
634,-2.2728643502093844,working memory
635,-2.331994415967923,working memory
636,4.470792506981544,working memory
637,6.28867246867049,working memory
638,2.757468974545992,working memory
639,2.406703594090735,working memory
640,0.3332037490939014,working memory
641,2.3829184209195735,working memory
642,3.1959140506221417,working memory
643,1.9567214918873135,working memory
644,1.8936493832822094,working memory
645,5.7427019860208945,working memory
646,4.650209622760632,working memory
647,5.539476307360096,working memory
648,5.188008998862101,working memory
649,5.338513967984708,working memory
650,5.127439890525215,working memory
651,-0.7405990919139397,working memory
652,3.461536296261449,working memory
653,3.9486716178908403,working memory
654,3.3533650479902755,working memory
655,2.731898756506443,working memory
656,4.154767172596786,working memory
657,3.8024738816740142,working memory
658,3.0523977952188313,working memory
659,4.9227941824513515,working memory
660,2.4729814614863574,working memory
661,4.7374168426039684,working memory
662,2.7763202206003523,working memory
663,5.085811581229406,working memory
664,0.7229154253386842,working memory
665,2.5460080135790535,working memory
666,3.1324242987904998,working memory
667,4.520279176378009,working memory
668,3.753066893787989,working memory
669,5.319787335483843,working memory
670,4.934164687626277,working memory
671,-0.1417785383725659,working memory
672,-2.647417995874994,working memory
673,1.4441669042701644,working memory
674,3.033275275232319,working memory
675,4.572315801349823,working memory
676,1.8844425252970325,working memory
677,5.153867139964219,working memory
678,4.973504900472363,working memory
679,4.900871294288581,working memory
680,5.2982005144708015,working memory
681,3.804608289338155,working memory
682,1.7052699272126495,working memory
683,4.311699086450285,working memory
684,0.52912168633429,working memory
685,-0.17165657567126744,working memory
686,0.9840357501684703,working memory
687,5.575890398036447,working memory
688,4.810349724310784,working memory
689,0.7852500432824625,working memory
690,1.0910914602404,working memory
691,1.3944974534199055,working memory
692,2.647166090087273,working memory
693,2.2752616956302307,working memory
694,1.137381996571462,working memory
695,0.7453649736106339,working memory
696,1.010884206394874,working memory
697,0.15992263354986921,working memory
698,0.034060178911199106,working memory
699,-0.7134177030295219,working memory
700,-2.6776392355663763,working memory
701,-1.3343295909607147,working memory
702,5.298690433079348,working memory
703,-1.2205562999096953,working memory
704,0.6395267070184942,working memory
705,0.05877661614983676,working memory
706,0.9284017807837055,working memory
707,0.7732342628417418,working memory
708,3.342037279989464,working memory
709,2.8768050983087274,working memory
710,3.5374305952534675,working memory
711,2.853618492882462,working memory
712,2.634441308468923,working memory
713,3.8069228074247476,working memory
714,2.845683974181975,working memory
715,2.746867285444441,working memory
716,3.125669939293055,working memory
717,3.804845859265348,working memory
718,3.5649164709234786,working memory
719,4.685771728002882,working memory
720,4.4800498678639125,working memory
721,4.525192958271467,working memory
722,4.326074577419118,working memory
723,3.3252247730397904,working memory
724,3.2998527134865663,working memory
725,3.123044256910125,working memory
726,0.9721628288017474,working memory
727,1.9976945200217988,working memory
728,3.7820429314250372,working memory
729,5.272302938404386,working memory
730,5.364945853973835,working memory
731,4.361331030762854,working memory
732,2.324923370885731,working memory
733,-0.18116712165719057,working memory
734,-0.634452356163143,working memory
735,1.606164329849704,working memory
736,-5.521039788636108,working memory
737,1.4250085803935952,working memory
738,2.8694716737802426,working memory
739,2.639753496526937,working memory
740,2.1175220739562484,working memory
741,3.7719977029902045,working memory
742,3.457923838127196,working memory
743,2.968264466697259,working memory
744,3.929886112799941,working memory
745,3.0271573601730086,working memory
746,2.1709730244263543,working memory
747,4.637057858754456,working memory
748,3.858491109358441,working memory
749,2.78719599635884,working memory
750,1.8339079737577866,working memory
751,1.609300825525558,working memory
752,4.343965940429031,working memory
753,3.6167033875702503,working memory
754,3.344514808902549,working memory
755,2.6797807169535868,working memory
756,2.136196849202298,working memory
757,2.4187314785758405,working memory
758,-1.525715808274067,working memory
759,-4.355437583386172,working memory
760,-1.7766992488511557,working memory
761,-6.640227963585519,working memory
762,0.8859317067550606,working memory
763,-1.7708708268716438,working memory
764,-2.0515075415825663,working memory
765,-0.5270564038724977,working memory
766,-3.364188175329449,working memory
767,1.7403428352141836,working memory
768,-1.0025487676490694,working memory
769,0.17455027695220054,working memory
770,3.4845683346401444,working memory
771,-1.025465899154623,working memory
772,-1.8049638226948665,working memory
773,5.142823980643512,working memory
774,-1.2321980327713036,working memory
775,-0.6882245086007012,working memory
776,-1.184272562340417,working memory
777,-2.382186613946504,working memory
778,7.490711560531841,working memory
779,2.4844647666871866,working memory
780,3.650272655467359,working memory
781,3.732670623063919,working memory
782,4.4921557787061195,working memory
783,3.8129876557839912,working memory
784,4.138123341800157,working memory
785,1.509272106559836,working memory
786,-1.7699288642251447,working memory
787,5.093078838485253,working memory
788,3.246062874830595,working memory
789,4.977419600108471,working memory
790,5.156105185817837,working memory
791,3.043980565683503,working memory
792,5.223164560766429,working memory
793,1.303485596453327,working memory
794,3.452787125125225,working memory
795,5.00339728290047,working memory
796,5.092529424563926,working memory
797,6.764398182658437,working memory
798,6.783918096732759,working memory
799,5.746795656148825,working memory
800,5.7636982066635385,working memory
801,0.8199109618327755,working memory
802,4.087904903073629,working memory
803,3.6305869409668476,working memory
804,5.474713543623669,working memory
805,5.208373547736565,working memory
806,-0.5889881402055089,working memory
807,3.590559230790211,working memory
808,2.3898077763465775,working memory
809,1.067258507697833,working memory
810,1.9263543784596282,working memory
811,4.435175277471361,working memory
812,4.544003054448233,working memory
813,5.269492561192549,working memory
814,4.484014556219129,working memory
815,6.935403672895469,working memory
816,4.418443898770405,working memory
817,4.960782514216761,working memory
818,3.3573573800605687,working memory
819,5.236065479496897,working memory
820,3.0531511263534923,working memory
821,2.3861866105615928,working memory
822,3.2104553682851917,working memory
823,2.2306633281558854,working memory
824,1.077261414903637,working memory
825,5.427962440105094,working memory
826,7.072179237685148,working memory
827,6.134257532254703,working memory
828,5.638065783032322,working memory
829,7.350517100865695,working memory
830,4.78678697945273,working memory
831,3.8402344056587516,working memory
832,6.693431667202026,working memory
833,-1.6537181053372645,working memory
834,1.085650572111298,working memory
835,2.2976023918580872,working memory
836,1.433735572958468,working memory
837,7.171733410201503,working memory
838,3.4343033276358574,working memory
839,3.5942599603458314,working memory
840,5.418761389279888,working memory
841,5.857356572913738,working memory
842,0.2683002243889009,working memory
843,1.4223128998829397,working memory
844,4.079558060931765,working memory
845,3.061753537704608,working memory
846,-1.1097484383344987,working memory
847,2.913061877270267,working memory
