,ext_pet_vox_pls_0,domain
172,-7.221892106273992,face
173,-3.7604811177210204,face
174,-3.9832537767658844,face
175,-4.528789809709206,face
176,-4.424645924493334,face
177,-3.261464334393951,face
178,-2.053137245549582,face
179,-1.7342821935155155,face
180,-1.9968795063365608,face
181,6.719191762633384,face
182,5.698778515221157,face
183,-3.674054258382449,face
184,-2.342172328708841,face
185,-5.158213683862232,face
186,-5.0731033486257475,face
187,-3.670705969621928,face
188,-2.908172649348708,face
189,-3.7365594524718557,face
190,-4.819007868054069,face
191,-3.068234503927516,face
192,-2.274835259689634,face
193,-2.3561847406152947,face
194,-2.1871832177554356,face
195,-1.3097222768049606,face
196,-2.3611916346294226,face
197,-2.5570802945607944,face
198,5.818489147045085,face
199,-7.44921424373517,face
200,-7.418782049547,face
201,-8.002696302021054,face
202,-3.6457305950413406,face
203,-3.5733687174421407,face
204,-2.5354763446838295,face
205,-2.324467526013656,face
206,-3.872243347075532,face
207,-1.8460519527301378,face
208,-1.75385191292108,face
209,-2.9116702523692726,face
210,-3.4627838660082895,face
211,-4.619028063490985,face
212,5.332069041473004,face
213,4.875173466662132,face
214,6.75665480673131,face
215,-6.084444889636721,face
216,-4.359642237024284,face
217,-2.4142043203780927,face
218,-3.0441826883210195,face
219,-3.5682927094139316,face
220,-2.125778216627461,face
221,-3.199592297140345,face
222,-1.7985329564067944,face
223,-1.2711542563820788,face
224,-1.6502663495741667,face
225,-0.4888857846916515,face
226,-2.0264674464940593,face
227,-0.33054066102742585,face
228,-0.5531626900573319,face
229,-0.4639242167539145,face
230,-0.9268825949915288,face
231,-1.2260963398437512,face
232,-0.9749861259354513,face
233,-1.4726539860931291,face
234,5.0207163165306445,face
235,0.9713817034828749,face
236,0.5333067154632173,face
237,0.03852207792053739,face
238,0.3442202645595154,face
239,-0.014995731379682575,face
240,-0.5347959889210879,face
241,-0.5604294963483091,face
242,-1.3634089222370824,face
243,-2.7382274812348566,face
244,-4.110153401906198,verbal semantics
245,-3.5937245555893185,verbal semantics
246,-2.615581489871668,verbal semantics
247,-1.004377183843929,verbal semantics
248,-2.1058809886971455,verbal semantics
249,-2.2384253367165927,verbal semantics
250,-3.0019815679655655,verbal semantics
251,-5.243177080627089,verbal semantics
252,-3.8944906138366613,verbal semantics
253,-5.54497418945644,verbal semantics
254,-7.345289885313612,verbal semantics
255,-0.6335735418461079,verbal semantics
256,-0.5735928184515551,verbal semantics
257,-2.2641136466125404,verbal semantics
258,-0.03738026833090057,verbal semantics
259,-0.423755628687234,verbal semantics
260,0.4034618396776374,verbal semantics
261,-0.7368760848075164,verbal semantics
262,-0.9464553690459927,verbal semantics
263,0.03297201677665029,verbal semantics
264,-4.72021910376132,verbal semantics
265,-5.950595763324527,verbal semantics
266,0.33823474709244,verbal semantics
267,-0.8685149330333604,verbal semantics
268,-0.648169636378638,verbal semantics
269,-0.7354872091259916,verbal semantics
270,1.2752086512313288,verbal semantics
271,1.6682733492986115,verbal semantics
272,2.346803181473068,verbal semantics
273,0.5288723627865837,verbal semantics
274,2.089461341821982,verbal semantics
275,1.4563538484987832,verbal semantics
276,-1.6553296044839745,verbal semantics
277,0.19715394963105656,verbal semantics
278,-2.2754945010282235,verbal semantics
279,-4.264366467673008,verbal semantics
280,-4.7102062611737905,verbal semantics
281,-8.8992479317324,verbal semantics
282,-8.145190449093619,verbal semantics
283,-6.7019904677928555,verbal semantics
284,-1.1668382105640884,verbal semantics
285,0.11179336168010655,verbal semantics
286,-0.10701248592531631,verbal semantics
287,-0.3712575094868732,verbal semantics
288,0.6121082550385806,verbal semantics
289,1.307779175150664,verbal semantics
290,-0.6677333460622688,verbal semantics
291,-1.0873621651400511,verbal semantics
292,0.9644054956409006,verbal semantics
293,0.27493854779711147,verbal semantics
294,0.5415881132350178,verbal semantics
295,2.228825031895682,verbal semantics
296,2.0573542634570416,verbal semantics
297,2.3218581889531507,verbal semantics
298,0.23604682456074902,verbal semantics
299,2.01872989364596,verbal semantics
300,2.036980541289012,verbal semantics
301,0.11444677071907808,verbal semantics
302,2.7003972041353905,verbal semantics
303,3.321444250129989,verbal semantics
304,3.5245981096353614,verbal semantics
305,1.2644480678624417,verbal semantics
306,2.762165397487583,verbal semantics
307,0.7072735729489981,verbal semantics
308,1.3860173485026697,verbal semantics
309,3.641542011150722,verbal semantics
310,0.022437083659826364,verbal semantics
311,-0.6020396677421975,verbal semantics
312,0.5847813085679532,verbal semantics
313,-1.74547969252414,verbal semantics
314,-0.5362839912160662,verbal semantics
315,-1.4735079300310365,verbal semantics
316,2.3610741299080438,verbal semantics
317,-0.7436812492347199,verbal semantics
318,2.1316645384867634,verbal semantics
319,2.3333575660069372,verbal semantics
320,-0.6603535785225801,verbal semantics
321,-2.990171693144362,verbal semantics
322,1.0360072923735693,verbal semantics
323,-0.9135439165856182,verbal semantics
324,0.12503102191266707,verbal semantics
325,-6.1817869279413555,verbal semantics
326,-7.854672819773632,verbal semantics
327,-10.635326075748926,verbal semantics
328,-10.18138040854905,verbal semantics
329,-8.694787517696565,verbal semantics
330,2.183042418476464,verbal semantics
331,-0.13523210721394374,verbal semantics
332,0.9219787339425725,verbal semantics
333,0.7921888504039982,verbal semantics
334,0.6791802049281075,verbal semantics
335,-0.1232359801811403,verbal semantics
336,-0.4517908260392526,verbal semantics
337,-0.21050046181061657,verbal semantics
338,-0.9494321046383554,verbal semantics
339,0.7872013309959853,verbal semantics
340,-0.16934599212307705,verbal semantics
341,-0.21979303570417505,verbal semantics
342,2.708924570587093,verbal semantics
343,3.9433242055356903,verbal semantics
344,-0.2722083680471055,verbal semantics
345,4.68992390033845,verbal semantics
346,4.431540014137135,verbal semantics
347,5.475335479587043,verbal semantics
348,0.6602871034049942,verbal semantics
349,0.4839919445212648,verbal semantics
350,4.690546764135935,verbal semantics
351,4.6392691999818165,verbal semantics
352,-0.7422760348765317,verbal semantics
353,4.074392977371741,verbal semantics
354,-2.5576369370101255,verbal semantics
355,-1.3356213116562068,verbal semantics
356,1.0736595799199697,verbal semantics
357,-1.830039415858351,verbal semantics
358,-2.101496203561762,verbal semantics
359,2.8169173634313998,verbal semantics
360,1.2366420929684379,verbal semantics
361,-2.2494426278102204,verbal semantics
362,-0.9724184753628033,verbal semantics
363,-6.960622109154236,verbal semantics
364,-11.313804863045162,verbal semantics
365,-10.263950333429705,verbal semantics
366,4.370585947902923,verbal semantics
367,3.440423671620644,verbal semantics
368,3.1932157506225876,verbal semantics
369,2.711461462071697,verbal semantics
370,2.8954577673082156,verbal semantics
371,-0.44819599918419456,verbal semantics
372,-2.1657841218015923,verbal semantics
373,0.10224057783197513,verbal semantics
374,-1.11622484301979,verbal semantics
375,-0.657993323681112,verbal semantics
376,0.5757328808565347,verbal semantics
377,-0.30531620142432314,verbal semantics
378,4.468364983326884,verbal semantics
379,1.5801302457216329,verbal semantics
380,-1.7765659581932578,verbal semantics
381,2.29002975217328,verbal semantics
382,-1.9251608745944855,verbal semantics
383,0.19093802104685703,verbal semantics
384,4.103317019711446,verbal semantics
385,-1.213967069938401,verbal semantics
386,-4.915344136810641,verbal semantics
387,-5.0424812324312605,verbal semantics
388,-5.237486417675515,verbal semantics
389,-5.97490451912876,verbal semantics
390,-5.594618334687994,verbal semantics
391,-5.829564267425724,verbal semantics
392,4.339265900867699,verbal semantics
393,4.09364079745518,verbal semantics
394,4.622290513795661,verbal semantics
395,-1.5855702466314834,verbal semantics
396,-2.846637436199102,verbal semantics
397,-3.1432198458699268,verbal semantics
398,4.379684640683187,verbal semantics
399,1.9797459692504698,verbal semantics
400,-3.2830018565500545,verbal semantics
401,1.724806387052051,verbal semantics
402,0.7772299703421747,verbal semantics
403,-3.8536916188239903,verbal semantics
404,3.668212939267522,verbal semantics
405,1.9760861743109437,verbal semantics
406,-10.026349584718522,verbal semantics
407,-10.631386883331892,verbal semantics
408,3.8928350164997156,verbal semantics
409,5.6040290964747825,verbal semantics
410,5.463917102516,verbal semantics
411,6.2850076924851805,verbal semantics
412,-2.0074132088647247,verbal semantics
413,-0.3167438954925437,verbal semantics
414,2.037671704759191,verbal semantics
415,2.456651476006465,verbal semantics
416,0.793327806966117,verbal semantics
417,1.9847180374473425,verbal semantics
418,1.9336148952124859,verbal semantics
419,5.729558303802672,verbal semantics
420,4.838854640883639,verbal semantics
421,4.65141613866498,verbal semantics
422,3.990417349851958,verbal semantics
423,4.94304839567484,verbal semantics
424,3.1523717136832543,verbal semantics
425,-2.5095445207204814,verbal semantics
426,5.446938926752339,verbal semantics
427,4.9051853123793085,verbal semantics
428,5.077048287234522,verbal semantics
429,7.5647993169380525,verbal semantics
430,6.39422149375186,verbal semantics
431,2.8360718007941275,verbal semantics
432,3.5030847432118692,verbal semantics
433,3.34791807267587,verbal semantics
434,0.7304355308537979,verbal semantics
435,3.744003859522941,verbal semantics
436,1.9240229136786011,verbal semantics
437,5.551439484638167,verbal semantics
438,3.937598988565709,verbal semantics
439,1.5579372084588132,verbal semantics
440,2.072824077413442,verbal semantics
441,0.6324357696696894,verbal semantics
442,2.095208873480621,verbal semantics
443,0.17392322494618095,verbal semantics
444,1.3523861728701614,verbal semantics
445,1.5722724337691747,verbal semantics
446,1.5407439159862297,verbal semantics
447,0.1985453067186872,verbal semantics
448,2.1184778430103743,verbal semantics
449,1.9959784735628145,verbal semantics
450,-1.0840507055803088,verbal semantics
451,-3.237117243473722,verbal semantics
452,0.164745701423025,verbal semantics
453,0.8440624480207533,verbal semantics
454,-0.4228033285292388,verbal semantics
455,1.605107072659255,verbal semantics
456,-0.04709520249311301,verbal semantics
457,1.886354362215417,verbal semantics
458,-1.408422943108495,verbal semantics
459,-6.273460127304844,verbal semantics
460,2.0053223087943053,verbal semantics
461,1.6952043299565527,verbal semantics
462,-1.7700808514472788,verbal semantics
463,-3.8060910986475927,verbal semantics
464,5.1311407627041925,verbal semantics
465,3.0412447335214634,verbal semantics
466,5.252739207597776,verbal semantics
467,5.212906128611229,verbal semantics
468,0.6645996797279603,verbal semantics
469,0.6150532426916593,verbal semantics
470,-1.288142931558264,verbal semantics
471,-0.10264774668515814,verbal semantics
472,-1.0027548984825057,verbal semantics
473,3.4631925503171423,verbal semantics
474,4.964775520653458,verbal semantics
475,7.904854337886524,verbal semantics
476,4.381820752114643,verbal semantics
477,4.491373305775877,verbal semantics
478,5.235157033099691,verbal semantics
479,4.453048972870937,verbal semantics
480,3.38483412881408,verbal semantics
481,7.453284217153138,verbal semantics
482,5.068985067110249,verbal semantics
483,0.869868085099472,verbal semantics
484,7.132126403694004,verbal semantics
485,3.5158789553176244,verbal semantics
486,4.446132955061674,verbal semantics
487,5.27522853686734,verbal semantics
488,-1.5118691262086068,verbal semantics
489,2.2984961534732475,verbal semantics
490,0.0776389405489995,verbal semantics
491,8.733583018284888,verbal semantics
492,7.045871790983339,verbal semantics
493,6.111349201168042,verbal semantics
494,5.174052176344959,verbal semantics
495,4.7450862700487475,verbal semantics
496,3.5389568352288965,verbal semantics
497,-7.475049157845564,verbal semantics
498,7.332202356504382,verbal semantics
499,4.770346324326681,verbal semantics
500,3.2206970355804003,verbal semantics
501,7.648664501307891,verbal semantics
502,7.452448541096843,verbal semantics
503,5.712833851691942,verbal semantics
504,5.135290071526759,verbal semantics
505,6.357503178556259,verbal semantics
506,5.818489147045085,verbal semantics
507,6.2239187523034865,verbal semantics
508,6.687030638060989,verbal semantics
509,6.26450216295034,verbal semantics
510,1.3368390718729295,verbal semantics
511,0.4760804631763249,verbal semantics
512,1.2567580020945233,verbal semantics
513,-2.9116702523692726,verbal semantics
514,0.5377340303859373,verbal semantics
515,-3.4627838660082895,verbal semantics
516,2.2251450066371197,verbal semantics
517,1.4866523546041752,verbal semantics
518,-1.4782258335487901,verbal semantics
519,4.950271158700293,verbal semantics
520,2.822630079955092,verbal semantics
521,8.766576485753893,verbal semantics
522,2.2384801109194736,verbal semantics
523,-2.2544432831901906,verbal semantics
524,9.217941266695515,verbal semantics
525,0.5629069043659812,verbal semantics
526,2.368005795702787,verbal semantics
527,2.026940046972518,verbal semantics
528,2.607482560061249,verbal semantics
529,7.178101022949751,verbal semantics
530,5.1625020888983615,verbal semantics
531,4.51428639372214,verbal semantics
532,6.687101454017261,verbal semantics
533,5.332069041473004,verbal semantics
534,4.875173466662132,verbal semantics
535,6.75665480673131,verbal semantics
536,5.962607585509349,verbal semantics
537,-0.6251139463966535,verbal semantics
538,-3.199592297140345,verbal semantics
539,-4.648670957579871,verbal semantics
540,1.3607582235563918,verbal semantics
541,1.2946904197026463,verbal semantics
542,1.9167292317727915,verbal semantics
543,-2.813832937192403,verbal semantics
544,-0.24963568436523226,verbal semantics
545,4.4142045224111195,verbal semantics
546,2.3045959670537313,verbal semantics
547,6.779987787418922,verbal semantics
548,1.1311998372540275,verbal semantics
549,-2.1866490527493077,verbal semantics
550,6.609021001498387,verbal semantics
551,0.9998239696252054,verbal semantics
552,-2.922250156108744,verbal semantics
553,0.16091829650442238,verbal semantics
554,1.5802332010944613,verbal semantics
555,2.774467490759481,verbal semantics
556,1.3616890920561895,verbal semantics
557,1.4586052302890489,verbal semantics
558,2.9954831424094865,verbal semantics
559,6.122213604999829,verbal semantics
560,4.712756513854292,verbal semantics
561,1.1472366124239282,verbal semantics
562,-3.389436436974306,verbal semantics
563,0.21665818808737214,verbal semantics
564,1.381970484200237,verbal semantics
565,1.5754826193311324,verbal semantics
566,-3.6668770029184765,verbal semantics
567,0.8908412592431143,verbal semantics
568,-2.3611217363640007,verbal semantics
569,-3.7669776732155658,verbal semantics
570,-0.33054066102742585,verbal semantics
571,-0.5531626900573319,verbal semantics
572,-0.4639242167539145,verbal semantics
573,0.9299543244439302,verbal semantics
574,-0.9268825949915288,verbal semantics
575,-1.2260963398437512,verbal semantics
576,-0.9749861259354513,verbal semantics
577,-1.4726539860931291,verbal semantics
578,-2.18692870767155,verbal semantics
579,1.7365114800770634,verbal semantics
580,0.5062986588015463,verbal semantics
581,2.219183757856972,verbal semantics
582,0.3987441657701691,verbal semantics
583,4.452726188955029,verbal semantics
584,1.6896948784226715,verbal semantics
585,5.20318414841576,verbal semantics
586,5.961037919042998,verbal semantics
587,3.706952823916169,verbal semantics
588,0.8529684980484624,verbal semantics
589,5.0207163165306445,verbal semantics
590,0.5554546058759157,verbal semantics
591,-2.0544890602221306,verbal semantics
592,6.645753832717527,verbal semantics
593,3.7703036153357496,verbal semantics
594,6.585059478189324,verbal semantics
595,-3.8052790522517443,verbal semantics
596,5.518756560990812,verbal semantics
597,3.7386165695516533,verbal semantics
598,3.008331251533155,verbal semantics
599,2.309369661292985,verbal semantics
600,2.0713919045584945,verbal semantics
601,1.9262301279419531,verbal semantics
602,1.6634634972914055,verbal semantics
603,1.8949951278495796,verbal semantics
604,-0.5350421589426636,verbal semantics
605,-5.50132375352406,verbal semantics
606,-5.074588587379619,verbal semantics
607,-4.949997198515113,verbal semantics
608,-4.920750114045511,verbal semantics
609,3.688659996667663,verbal semantics
610,3.337536871599903,verbal semantics
611,2.80358678219275,verbal semantics
612,2.5216211378229048,verbal semantics
613,4.967744779434387,verbal semantics
614,4.4508377479877135,verbal semantics
615,3.258236157953883,verbal semantics
616,3.778803693798896,verbal semantics
617,3.441616446467612,verbal semantics
618,2.9193086777895743,verbal semantics
619,3.1066881785721354,verbal semantics
620,2.550729960196386,verbal semantics
621,2.8604877962254065,verbal semantics
622,2.2490870727096937,verbal semantics
623,-2.069729941264578,verbal semantics
624,-0.8890599183481073,verbal semantics
625,-0.9657806256932434,verbal semantics
626,-0.8019887745850901,verbal semantics
627,0.702040163606401,verbal semantics
628,0.43449842923716825,verbal semantics
629,-2.1261930861903906,verbal semantics
630,0.9713817034828749,verbal semantics
631,1.0836046833676543,verbal semantics
632,0.5333067154632173,verbal semantics
633,0.03852207792053739,verbal semantics
634,0.9050206373362744,verbal semantics
635,1.3400201948457284,verbal semantics
636,0.3442202645595154,verbal semantics
637,-0.014995731379682575,verbal semantics
638,-0.5347959889210879,verbal semantics
639,-0.5604294963483091,verbal semantics
640,-0.7477143652423134,verbal semantics
641,-0.1816460723336098,verbal semantics
642,-0.3721209460358913,verbal semantics
643,-0.002772823698522879,verbal semantics
644,-0.3602495701358114,verbal semantics
645,-0.06746508601918169,verbal semantics
646,2.295066839808908,verbal semantics
647,0.10356663348609943,verbal semantics
648,0.7457001645701317,verbal semantics
649,-1.8054326409311494,verbal semantics
650,2.4804344651822188,verbal semantics
651,1.0660610640403478,verbal semantics
652,0.24450571128469864,verbal semantics
653,2.9197824232125913,verbal semantics
654,4.2337313904380425,verbal semantics
655,-1.9006259890221295,verbal semantics
656,3.8643183981048725,verbal semantics
657,5.009397172540179,verbal semantics
658,0.6758449460845006,verbal semantics
659,-1.9719297678902261,verbal semantics
660,4.430923215583889,verbal semantics
661,-0.9053817506703808,verbal semantics
662,-2.493253871359667,verbal semantics
663,3.04881266293971,verbal semantics
664,-0.1060482418690826,verbal semantics
665,2.0656927297238328,verbal semantics
666,1.0596888215944902,verbal semantics
667,0.622829060300485,verbal semantics
668,-0.19945816271176808,verbal semantics
669,-2.9763597655050282,verbal semantics
670,0.209240156811819,verbal semantics
671,-0.6537162503638375,verbal semantics
672,-3.8815201589620734,verbal semantics
673,-4.148420294651,verbal semantics
674,-4.578605083728717,verbal semantics
675,-5.071821516150934,verbal semantics
676,-2.552153880119049,verbal semantics
677,-6.514220744009426,verbal semantics
678,-2.6080515534778157,verbal semantics
679,-0.4173655919504886,verbal semantics
680,2.3030365253930825,verbal semantics
681,-8.234951222709512,verbal semantics
682,2.973809278891477,verbal semantics
683,2.398861226056986,verbal semantics
684,2.812578426138949,verbal semantics
685,2.310041893479378,verbal semantics
686,-9.524668601420053,verbal semantics
687,-7.719648397003616,verbal semantics
688,1.8605749751744989,verbal semantics
689,3.417369005443264,verbal semantics
690,1.9820382647097718,verbal semantics
691,3.498973134503592,verbal semantics
692,3.4093129305189995,verbal semantics
693,4.175540993834232,verbal semantics
694,5.111040023089393,verbal semantics
695,5.137913134883838,verbal semantics
696,3.947392617920095,verbal semantics
697,2.4790340275578195,verbal semantics
698,2.6683080927147764,verbal semantics
699,-3.7144551898876674,verbal semantics
700,-2.132348398133604,verbal semantics
701,-2.430819825398834,verbal semantics
702,-0.13919478251133763,verbal semantics
703,-0.40191699058880803,verbal semantics
704,0.21858922257660363,verbal semantics
705,-0.2957641329972423,verbal semantics
706,0.5360714260575355,verbal semantics
707,0.4964634095157494,verbal semantics
708,-1.3634089222370824,verbal semantics
709,-0.8454666012953376,verbal semantics
710,0.10687122809535778,verbal semantics
711,0.6936768064072464,verbal semantics
712,0.39354600370690895,verbal semantics
713,-0.0008288993051820334,verbal semantics
714,-0.004391385957912795,verbal semantics
715,0.09782400499745145,verbal semantics
716,-0.012225718374851067,verbal semantics
717,0.6352320346269132,verbal semantics
718,0.7154405742953369,verbal semantics
719,0.6020963129140804,verbal semantics
720,0.964056278269887,verbal semantics
721,1.7922726447954251,verbal semantics
722,1.679675472118512,verbal semantics
723,0.4711061863645002,verbal semantics
724,-4.586050974452273,verbal semantics
725,1.169159997205912,verbal semantics
726,0.06049918001312726,verbal semantics
727,-0.7541286004210765,verbal semantics
728,1.21738769017911,verbal semantics
729,-2.516044447217909,verbal semantics
730,-4.176633682316192,verbal semantics
731,1.4634216256152157,verbal semantics
732,0.42977653651382536,verbal semantics
733,3.0847397751116374,verbal semantics
734,0.4656733953469166,verbal semantics
735,-0.17733750692458206,verbal semantics
736,-3.035042342845784,verbal semantics
737,-0.9394088728674335,verbal semantics
738,0.9480656239845212,verbal semantics
739,2.6761830742242165,verbal semantics
740,2.140640909262341,verbal semantics
741,-1.8779830988610653,verbal semantics
742,-1.267364104401293,verbal semantics
743,1.6438306174902424,verbal semantics
744,-2.3500040951052195,verbal semantics
745,-1.7727514422253299,verbal semantics
746,-1.154060019642367,verbal semantics
747,1.1961755058368317,verbal semantics
748,-1.1081154204108252,verbal semantics
749,-0.6940519804077395,verbal semantics
750,-1.5416016967175858,verbal semantics
751,-0.9862505143214134,verbal semantics
752,-0.7377588497874606,verbal semantics
753,-0.6120440159790292,verbal semantics
754,-3.4015628268636937,verbal semantics
755,-1.385152537495236,verbal semantics
756,-4.467697284322042,verbal semantics
757,-2.1129613148538002,verbal semantics
758,-6.31153772157754,verbal semantics
759,-8.236603568106359,verbal semantics
760,-9.175502629522002,verbal semantics
761,0.5397439975767546,verbal semantics
762,0.12942081837069563,verbal semantics
763,1.940032152304513,verbal semantics
764,2.0706554873076986,verbal semantics
765,1.8173867709461897,verbal semantics
766,1.308486172290148,verbal semantics
767,-3.343617421721367,verbal semantics
768,-0.8940677721903051,verbal semantics
769,-1.3225740664260481,verbal semantics
770,0.6702244598543272,verbal semantics
771,-1.7688779773384693,verbal semantics
772,-1.905684278495123,verbal semantics
773,-0.9526676139156091,verbal semantics
774,-2.3519841850283747,verbal semantics
775,1.2262961437500346,verbal semantics
776,0.36676751258873735,verbal semantics
777,-0.6365987125525524,verbal semantics
778,-0.9500891544700454,verbal semantics
779,-0.8518651751739298,verbal semantics
780,-0.5960058241007093,verbal semantics
781,0.8987959700386136,verbal semantics
782,0.3588364795247246,verbal semantics
783,0.13955550422917595,verbal semantics
784,-0.37576486930145503,verbal semantics
785,1.1533508673846797,verbal semantics
786,1.1080452954091993,verbal semantics
787,1.235724771479646,verbal semantics
788,-0.012367444766548982,verbal semantics
789,-0.2955890163583696,verbal semantics
790,1.2998909141517359,verbal semantics
791,1.4058281114358722,verbal semantics
792,1.54192681184311,verbal semantics
793,0.6917079202706402,verbal semantics
794,0.9315303814785688,verbal semantics
795,-0.5380890821236288,verbal semantics
796,-5.203131633891847,verbal semantics
797,0.7107569845547144,verbal semantics
798,-0.7624146024730979,verbal semantics
799,1.6929902522805726,verbal semantics
800,-0.7757497514207825,verbal semantics
801,0.22610413724635633,verbal semantics
802,-1.5026610408152754,verbal semantics
803,-0.8197229256696398,verbal semantics
804,-2.3237027219542044,verbal semantics
805,-2.7382274812348566,verbal semantics
806,-2.445035565796019,verbal semantics
807,-3.974359815259698,verbal semantics
808,-2.5507993355234637,verbal semantics
809,-5.3279563861262895,verbal semantics
810,-5.3942811733674585,verbal semantics
811,-4.323137059930587,verbal semantics
812,-6.796949850072078,verbal semantics
813,-7.686111857971016,verbal semantics
814,-7.059727312950103,verbal semantics
815,-5.668680807512395,verbal semantics
816,-9.64774476340899,verbal semantics
817,-8.196822431734846,verbal semantics
818,-4.848013818641552,verbal semantics
819,-4.838843604180634,verbal semantics
820,-4.264969725974447,verbal semantics
821,-3.749723424200807,verbal semantics
822,0.1476392838321044,verbal semantics
823,-1.8818140360864923,verbal semantics
824,-2.9580584055564394,verbal semantics
825,-3.6455903260881724,verbal semantics
826,0.020879122079134952,verbal semantics
827,-1.1006813562205715,verbal semantics
828,-2.022361748197461,verbal semantics
829,-2.0097567492024195,verbal semantics
830,-2.48836597934244,verbal semantics
831,-1.5735737019097034,verbal semantics
832,-2.239274354277366,verbal semantics
833,0.7203833559187496,verbal semantics
834,-0.8310456956023536,verbal semantics
835,-0.08767775501569555,verbal semantics
