,ext_pet_vox_pls_0,domain
1611,-0.3429770166455845,autobiographical memory
1612,2.1735092539028456,autobiographical memory
1613,3.5379846874119996,autobiographical memory
1614,4.2035080192973275,autobiographical memory
1615,0.02594226631621246,autobiographical memory
1616,-0.24867475834135175,autobiographical memory
1617,1.791895239168938,autobiographical memory
1618,-6.001591799827551,autobiographical memory
1619,-2.1823255430256774,autobiographical memory
1620,-1.2781240977481123,autobiographical memory
1621,-0.4803004534694677,autobiographical memory
1622,2.9394277565930236,autobiographical memory
1623,-1.7192641484137252,autobiographical memory
1624,0.8672347745744248,autobiographical memory
1625,1.1415674450268714,autobiographical memory
1626,1.102232612816989,autobiographical memory
1627,-1.7118396849279776,autobiographical memory
1628,-1.4677273139528022,autobiographical memory
1629,-0.6449078226934597,autobiographical memory
1630,5.01390582846579,autobiographical memory
1631,4.680308790748283,autobiographical memory
1632,1.8382862011729246,autobiographical memory
1633,0.10514127238122908,autobiographical memory
1634,-0.400901214364702,autobiographical memory
1635,4.493229895494721,autobiographical memory
1636,4.04995904613084,autobiographical memory
1637,-4.48597065945367,autobiographical memory
1638,7.38400305741256,autobiographical memory
1639,4.215018231166902,autobiographical memory
1640,1.8339141937532355,autobiographical memory
1641,1.3439324487781805,autobiographical memory
1642,0.8796837781226842,autobiographical memory
1643,-1.0672383194289012,autobiographical memory
1644,4.147967746471211,autobiographical memory
1645,-1.0067469381817253,autobiographical memory
1646,4.213321797696241,autobiographical memory
1647,6.753552344160618,autobiographical memory
1648,7.509793971319735,autobiographical memory
1649,7.067346581615458,autobiographical memory
1650,4.926564832829308,autobiographical memory
1651,2.9314659542404757,autobiographical memory
1652,4.723160271480046,autobiographical memory
1653,0.6448798004066236,autobiographical memory
1654,3.235909459787408,autobiographical memory
1655,3.390820839743514,autobiographical memory
1656,1.0639065635725053,autobiographical memory
1657,0.29021276620340486,autobiographical memory
1658,-0.8487444472832085,autobiographical memory
1659,0.6468287197041417,autobiographical memory
1660,-2.2888308144677225,autobiographical memory
1661,-1.802016632692398,autobiographical memory
1662,-3.9049086316875132,autobiographical memory
1663,-7.587708747855476,autobiographical memory
1664,-3.579553872274577,autobiographical memory
1665,5.487957370128826,autobiographical memory
1666,8.58272268239171,autobiographical memory
1667,7.288472174363138,autobiographical memory
1668,3.3927290151632024,autobiographical memory
1669,8.51191610735886,autobiographical memory
1670,7.827216335049351,autobiographical memory
1671,7.506965806480454,autobiographical memory
1672,7.013584578718281,autobiographical memory
1673,5.663830744499347,autobiographical memory
1674,7.095613034142144,autobiographical memory
1675,7.183377582340976,autobiographical memory
1676,-3.08219787464438,autobiographical memory
1677,5.056981519548959,autobiographical memory
1678,5.046033507905965,autobiographical memory
1679,3.3288050287593527,autobiographical memory
1680,3.760885980859861,autobiographical memory
1681,-3.529429988303861,autobiographical memory
1682,-3.975426528939145,autobiographical memory
1683,2.389548737144455,autobiographical memory
1684,1.3940372506242686,autobiographical memory
1685,5.3233416645213065,autobiographical memory
1686,6.112679819584518,autobiographical memory
1687,5.678352107656052,autobiographical memory
1688,8.821596763112161,autobiographical memory
1689,4.60516907754268,autobiographical memory
1690,2.8325669261236226,autobiographical memory
1691,1.5086988827475156,autobiographical memory
1692,8.225280737743407,autobiographical memory
1693,8.734129283480618,autobiographical memory
1694,7.763319630517853,autobiographical memory
1695,6.6702863133210135,autobiographical memory
1696,5.656880641538402,autobiographical memory
1697,3.8627806569772725,autobiographical memory
1698,2.2169024924016045,autobiographical memory
1699,8.452453967587228,autobiographical memory
1700,7.969274184809648,autobiographical memory
1701,7.777530305731508,autobiographical memory
1702,7.234860343742278,autobiographical memory
